Taxon,Species,Trait,Value,Source
Birds,Ardea cinerea,Life span,37,Storchova_Horak_2018
Birds,Ardea cinerea,Post-fledging mortality,71,Storchova_Horak_2018
Birds,Ardea cinerea,Mortality of adults,30,Storchova_Horak_2018
Birds,Ardea cinerea,Association outside the breeding season,"GR,SO",Storchova_Horak_2018
Birds,Ardea cinerea,Territoriality,1,Storchova_Horak_2018
Birds,Ardea cinerea,Sedentary,0,Storchova_Horak_2018
Birds,Ardea cinerea,Facultative migrant,0,Storchova_Horak_2018
Birds,Ardea cinerea,Short distance migrant,1,Storchova_Horak_2018
Birds,Ardea cinerea,Long distance migrant,0,Storchova_Horak_2018
Birds,Ardea purpurea,TailF_MEAN,119,Storchova_Horak_2018
Birds,Ardea purpurea,BillU_MEAN,120,Storchova_Horak_2018
Birds,Ardea purpurea,BillM_MEAN,122,Storchova_Horak_2018
Birds,Ardea purpurea,BillF_MEAN,118,Storchova_Horak_2018
Birds,Ardea purpurea,TarsusU_MEAN,120,Storchova_Horak_2018
Birds,Ardea purpurea,TarsusM_MEAN,122,Storchova_Horak_2018
Birds,Ardea purpurea,TarsusF_MEAN,118,Storchova_Horak_2018
Birds,Ardea purpurea,WeightU_MEAN,874,Storchova_Horak_2018
Birds,Ardea purpurea,WeightM_MEAN,918,Storchova_Horak_2018
Birds,Ardea purpurea,WeightF_MEAN,830,Storchova_Horak_2018
Birds,Ardea purpurea,Sexual dimorphism,0,Storchova_Horak_2018
Birds,Ardea purpurea,Clutch_MIN,2,Storchova_Horak_2018
Birds,Ardea purpurea,Clutch_MAX,8,Storchova_Horak_2018
Birds,Ardea purpurea,Clutch_MEAN,4.5,Storchova_Horak_2018
Birds,Ardea purpurea,Broods per year,1,Storchova_Horak_2018
Birds,Ardea purpurea,EggL_MEAN,57,Storchova_Horak_2018
Birds,Ardea purpurea,EggW_MEAN,41,Storchova_Horak_2018
Birds,Ardea purpurea,Egg_MASS,50,Storchova_Horak_2018
Birds,Ardea purpurea,Young,SA,Storchova_Horak_2018
Birds,Ardea purpurea,Association during nesting,C,Storchova_Horak_2018
Birds,Ardea purpurea,Nest type,OA,Storchova_Horak_2018
Birds,Ardea purpurea,Nest building,B,Storchova_Horak_2018
Birds,Ardea purpurea,Mating system,M,Storchova_Horak_2018
Birds,Ardea purpurea,Incubation period,26,Storchova_Horak_2018
Birds,Ardea purpurea,Incubation sex,B,Storchova_Horak_2018
Birds,Ardea purpurea,Hatching,AS,Storchova_Horak_2018
Birds,Ardea purpurea,Eggshells,0,Storchova_Horak_2018
Birds,Ardea purpurea,Nestling period,15,Storchova_Horak_2018
Birds,Ardea purpurea,Fledging period,47,Storchova_Horak_2018
Birds,Ardea purpurea,Parental feeding,NA,Storchova_Horak_2018
Birds,Ardea purpurea,Age of independence,60,Storchova_Horak_2018
Birds,Ardea purpurea,Feeding independence,60,Storchova_Horak_2018
Birds,Ardea purpurea,Age of first breeding,1,Storchova_Horak_2018
Birds,Ardea purpurea,Life span,25,Storchova_Horak_2018
Birds,Ardea purpurea,Post-fledging mortality,NA,Storchova_Horak_2018
Birds,Ardea purpurea,Mortality of adults,NA,Storchova_Horak_2018
Birds,Ardea purpurea,Association outside the breeding season,SO,Storchova_Horak_2018
Birds,Ardea purpurea,Territoriality,1,Storchova_Horak_2018
Birds,Ardea purpurea,Sedentary,0,Storchova_Horak_2018
Birds,Ardea purpurea,Facultative migrant,0,Storchova_Horak_2018
Birds,Ardea purpurea,Short distance migrant,0,Storchova_Horak_2018
Birds,Ardea purpurea,Long distance migrant,1,Storchova_Horak_2018
Birds,Ardeola ralloides,TailF_MEAN,73.4,Storchova_Horak_2018
Birds,Ardeola ralloides,BillU_MEAN,63.3,Storchova_Horak_2018
Birds,Ardeola ralloides,BillM_MEAN,64.8,Storchova_Horak_2018
Birds,Ardeola ralloides,BillF_MEAN,61.8,Storchova_Horak_2018
Birds,Ardeola ralloides,TarsusU_MEAN,57.1,Storchova_Horak_2018
Birds,Ardeola ralloides,TarsusM_MEAN,58,Storchova_Horak_2018
Birds,Ardeola ralloides,TarsusF_MEAN,56.2,Storchova_Horak_2018
Birds,Ardeola ralloides,WeightU_MEAN,288,Storchova_Horak_2018
Birds,Ardeola ralloides,WeightM_MEAN,285,Storchova_Horak_2018
Birds,Ardeola ralloides,WeightF_MEAN,291,Storchova_Horak_2018
Birds,Ardeola ralloides,Sexual dimorphism,0,Storchova_Horak_2018
Birds,Ardeola ralloides,Clutch_MIN,4,Storchova_Horak_2018
Birds,Ardeola ralloides,Clutch_MAX,7,Storchova_Horak_2018
Birds,Ardeola ralloides,Clutch_MEAN,5,Storchova_Horak_2018
Birds,Ardeola ralloides,Broods per year,1,Storchova_Horak_2018
Birds,Ardeola ralloides,EggL_MEAN,39,Storchova_Horak_2018
Birds,Ardeola ralloides,EggW_MEAN,28,Storchova_Horak_2018
Birds,Ardeola ralloides,Egg_MASS,16,Storchova_Horak_2018
Birds,Ardeola ralloides,Young,SA,Storchova_Horak_2018
Birds,Ardeola ralloides,Association during nesting,C,Storchova_Horak_2018
Birds,Ardeola ralloides,Nest type,OA,Storchova_Horak_2018
Birds,Ardeola ralloides,Nest building,F,Storchova_Horak_2018
Birds,Ardeola ralloides,Mating system,M,Storchova_Horak_2018
Birds,Ardeola ralloides,Incubation period,23,Storchova_Horak_2018
Birds,Ardeola ralloides,Incubation sex,F,Storchova_Horak_2018
Birds,Ardeola ralloides,Hatching,SY,Storchova_Horak_2018
Birds,Ardeola ralloides,Eggshells,NA,Storchova_Horak_2018
Birds,Ardeola ralloides,Nestling period,33,Storchova_Horak_2018
Birds,Ardeola ralloides,Fledging period,45,Storchova_Horak_2018
Birds,Ardeola ralloides,Parental feeding,NA,Storchova_Horak_2018
Birds,Ardeola ralloides,Age of independence,48,Storchova_Horak_2018
Birds,Ardeola ralloides,Feeding independence,48,Storchova_Horak_2018
Birds,Ardeola ralloides,Age of first breeding,1,Storchova_Horak_2018
Birds,Ardeola ralloides,Life span,6,Storchova_Horak_2018
Birds,Ardeola ralloides,Post-fledging mortality,NA,Storchova_Horak_2018
Birds,Ardeola ralloides,Mortality of adults,NA,Storchova_Horak_2018
Birds,Ardeola ralloides,Association outside the breeding season,SO,Storchova_Horak_2018
Birds,Ardeola ralloides,Territoriality,1,Storchova_Horak_2018
Birds,Ardeola ralloides,Sedentary,0,Storchova_Horak_2018
Birds,Ardeola ralloides,Facultative migrant,0,Storchova_Horak_2018
Birds,Ardeola ralloides,Short distance migrant,0,Storchova_Horak_2018
Birds,Ardeola ralloides,Long distance migrant,1,Storchova_Horak_2018
Birds,Asio otus,TailF_MEAN,141,Storchova_Horak_2018
Birds,Asio otus,BillU_MEAN,28.15,Storchova_Horak_2018
Birds,Asio otus,BillM_MEAN,27.4,Storchova_Horak_2018
Birds,Asio otus,BillF_MEAN,28.9,Storchova_Horak_2018
Birds,Asio otus,TarsusU_MEAN,39.05,Storchova_Horak_2018
Birds,Asio otus,TarsusM_MEAN,38.2,Storchova_Horak_2018
Birds,Asio otus,TarsusF_MEAN,39.9,Storchova_Horak_2018
Birds,Asio otus,WeightU_MEAN,255.5,Storchova_Horak_2018
Birds,Asio otus,WeightM_MEAN,233,Storchova_Horak_2018
Birds,Asio otus,WeightF_MEAN,278,Storchova_Horak_2018
Birds,Asio otus,Sexual dimorphism,0,Storchova_Horak_2018
Birds,Asio otus,Clutch_MIN,1,Storchova_Horak_2018
Birds,Asio otus,Clutch_MAX,6,Storchova_Horak_2018
Birds,Asio otus,Clutch_MEAN,4,Storchova_Horak_2018
Birds,Asio otus,Broods per year,1,Storchova_Horak_2018
Birds,Asio otus,EggL_MEAN,40,Storchova_Horak_2018
Birds,Asio otus,EggW_MEAN,32,Storchova_Horak_2018
Birds,Asio otus,Egg_MASS,22,Storchova_Horak_2018
Birds,Asio otus,Young,AL,Storchova_Horak_2018
Birds,Asio otus,Association during nesting,S,Storchova_Horak_2018
Birds,Asio otus,Nest type,OA,Storchova_Horak_2018
Birds,Asio otus,Nest building,N,Storchova_Horak_2018
Birds,Asio otus,Mating system,M,Storchova_Horak_2018
Birds,Asio otus,Incubation period,28,Storchova_Horak_2018
Birds,Asio otus,Incubation sex,F,Storchova_Horak_2018
Birds,Asio otus,Hatching,AS,Storchova_Horak_2018
Birds,Asio otus,Eggshells,NA,Storchova_Horak_2018
Birds,Asio otus,Nestling period,23,Storchova_Horak_2018
Birds,Asio otus,Fledging period,30,Storchova_Horak_2018
Birds,Asio otus,Parental feeding,65,Storchova_Horak_2018
Birds,Asio otus,Age of independence,65,Storchova_Horak_2018
Birds,Asio otus,Feeding independence,65,Storchova_Horak_2018
Birds,Asio otus,Age of first breeding,1,Storchova_Horak_2018
Birds,Asio otus,Life span,18,Storchova_Horak_2018
Birds,Asio otus,Post-fledging mortality,52,Storchova_Horak_2018
Birds,Asio otus,Mortality of adults,31,Storchova_Horak_2018
Birds,Asio otus,Association outside the breeding season,SO,Storchova_Horak_2018
Birds,Asio otus,Territoriality,1,Storchova_Horak_2018
Birds,Asio otus,Sedentary,1,Storchova_Horak_2018
Birds,Asio otus,Facultative migrant,0,Storchova_Horak_2018
Birds,Asio otus,Short distance migrant,0,Storchova_Horak_2018
Birds,Asio otus,Long distance migrant,0,Storchova_Horak_2018
Birds,Bonasa bonasia,TailF_MEAN,112,Storchova_Horak_2018
Birds,Bonasa bonasia,BillU_MEAN,10.5,Storchova_Horak_2018
Birds,Bonasa bonasia,BillM_MEAN,10.7,Storchova_Horak_2018
Birds,Bonasa bonasia,BillF_MEAN,10.3,Storchova_Horak_2018
Birds,Bonasa bonasia,TarsusU_MEAN,33.7,Storchova_Horak_2018
Birds,Bonasa bonasia,TarsusM_MEAN,33.6,Storchova_Horak_2018
Birds,Bonasa bonasia,TarsusF_MEAN,33.8,Storchova_Horak_2018
Birds,Bonasa bonasia,WeightU_MEAN,397.5,Storchova_Horak_2018
Birds,Bonasa bonasia,WeightM_MEAN,408,Storchova_Horak_2018
Birds,Bonasa bonasia,WeightF_MEAN,387,Storchova_Horak_2018
Birds,Bonasa bonasia,Sexual dimorphism,1,Storchova_Horak_2018
Birds,Bonasa bonasia,Clutch_MIN,5,Storchova_Horak_2018
Birds,Bonasa bonasia,Clutch_MAX,14,Storchova_Horak_2018
Birds,Bonasa bonasia,Clutch_MEAN,9,Storchova_Horak_2018
Birds,Bonasa bonasia,Broods per year,1,Storchova_Horak_2018
Birds,Bonasa bonasia,EggL_MEAN,40,Storchova_Horak_2018
Birds,Bonasa bonasia,EggW_MEAN,29,Storchova_Horak_2018
Birds,Bonasa bonasia,Egg_MASS,19,Storchova_Horak_2018
Birds,Bonasa bonasia,Young,PR,Storchova_Horak_2018
Birds,Bonasa bonasia,Association during nesting,S,Storchova_Horak_2018
Birds,Bonasa bonasia,Nest type,G,Storchova_Horak_2018
Birds,Bonasa bonasia,Nest building,F,Storchova_Horak_2018
Birds,Bonasa bonasia,Mating system,M,Storchova_Horak_2018
Birds,Bonasa bonasia,Incubation period,25,Storchova_Horak_2018
Birds,Bonasa bonasia,Incubation sex,F,Storchova_Horak_2018
Birds,Bonasa bonasia,Hatching,SY,Storchova_Horak_2018
Birds,Bonasa bonasia,Eggshells,NA,Storchova_Horak_2018
Birds,Bonasa bonasia,Nestling period,NA,Storchova_Horak_2018
Birds,Bonasa bonasia,Fledging period,35,Storchova_Horak_2018
Birds,Bonasa bonasia,Parental feeding,0,Storchova_Horak_2018
Birds,Bonasa bonasia,Age of independence,84,Storchova_Horak_2018
Birds,Bonasa bonasia,Feeding independence,84,Storchova_Horak_2018
Birds,Bonasa bonasia,Age of first breeding,1,Storchova_Horak_2018
Birds,Bonasa bonasia,Life span,7,Storchova_Horak_2018
Birds,Bonasa bonasia,Post-fledging mortality,NA,Storchova_Horak_2018
Birds,Bonasa bonasia,Mortality of adults,NA,Storchova_Horak_2018
Birds,Bonasa bonasia,Association outside the breeding season,"SO,PA",Storchova_Horak_2018
Birds,Bonasa bonasia,Territoriality,1,Storchova_Horak_2018
Birds,Bonasa bonasia,Sedentary,1,Storchova_Horak_2018
Birds,Bonasa bonasia,Facultative migrant,0,Storchova_Horak_2018
Birds,Bonasa bonasia,Short distance migrant,0,Storchova_Horak_2018
Birds,Bonasa bonasia,Long distance migrant,0,Storchova_Horak_2018
Birds,Bubulcus ibis,TailF_MEAN,86,Storchova_Horak_2018
Birds,Bubulcus ibis,BillU_MEAN,55.5,Storchova_Horak_2018
Birds,Bubulcus ibis,BillM_MEAN,56,Storchova_Horak_2018
Birds,Bubulcus ibis,BillF_MEAN,55,Storchova_Horak_2018
Birds,Bubulcus ibis,TarsusU_MEAN,76.5,Storchova_Horak_2018
Birds,Bubulcus ibis,TarsusM_MEAN,77,Storchova_Horak_2018
Birds,Bubulcus ibis,TarsusF_MEAN,76,Storchova_Horak_2018
Birds,Bubulcus ibis,WeightU_MEAN,366,Storchova_Horak_2018
Birds,Bubulcus ibis,WeightM_MEAN,372,Storchova_Horak_2018
Birds,Bubulcus ibis,WeightF_MEAN,360,Storchova_Horak_2018
Birds,Bubulcus ibis,Sexual dimorphism,0,Storchova_Horak_2018
Birds,Bubulcus ibis,Clutch_MIN,3,Storchova_Horak_2018
Birds,Bubulcus ibis,Clutch_MAX,9,Storchova_Horak_2018
Birds,Bubulcus ibis,Clutch_MEAN,4.5,Storchova_Horak_2018
Birds,Bubulcus ibis,Broods per year,1,Storchova_Horak_2018
Birds,Bubulcus ibis,EggL_MEAN,45,Storchova_Horak_2018
Birds,Bubulcus ibis,EggW_MEAN,34,Storchova_Horak_2018
Birds,Bubulcus ibis,Egg_MASS,28,Storchova_Horak_2018
Birds,Bubulcus ibis,Young,SA,Storchova_Horak_2018
Birds,Bubulcus ibis,Association during nesting,C,Storchova_Horak_2018
Birds,Bubulcus ibis,Nest type,OA,Storchova_Horak_2018
Birds,Bubulcus ibis,Nest building,B,Storchova_Horak_2018
Birds,Bubulcus ibis,Mating system,M,Storchova_Horak_2018
Birds,Bubulcus ibis,Incubation period,24,Storchova_Horak_2018
Birds,Bubulcus ibis,Incubation sex,B,Storchova_Horak_2018
Birds,Bubulcus ibis,Hatching,AS,Storchova_Horak_2018
Birds,Bubulcus ibis,Eggshells,0,Storchova_Horak_2018
Birds,Bubulcus ibis,Nestling period,20,Storchova_Horak_2018
Birds,Bubulcus ibis,Fledging period,30,Storchova_Horak_2018
Birds,Bubulcus ibis,Parental feeding,NA,Storchova_Horak_2018
Birds,Bubulcus ibis,Age of independence,45,Storchova_Horak_2018
Birds,Bubulcus ibis,Feeding independence,45,Storchova_Horak_2018
Birds,Bubulcus ibis,Age of first breeding,2,Storchova_Horak_2018
Birds,Bubulcus ibis,Life span,18,Storchova_Horak_2018
Birds,Bubulcus ibis,Post-fledging mortality,37,Storchova_Horak_2018
Birds,Bubulcus ibis,Mortality of adults,25,Storchova_Horak_2018
Birds,Bubulcus ibis,Association outside the breeding season,GR,Storchova_Horak_2018
Birds,Bubulcus ibis,Territoriality,1,Storchova_Horak_2018
Birds,Bubulcus ibis,Sedentary,1,Storchova_Horak_2018
Birds,Bubulcus ibis,Facultative migrant,0,Storchova_Horak_2018
Birds,Bubulcus ibis,Short distance migrant,0,Storchova_Horak_2018
Birds,Bubulcus ibis,Long distance migrant,0,Storchova_Horak_2018
Birds,Buteo buteo,TailF_MEAN,215,Storchova_Horak_2018
Birds,Buteo buteo,BillU_MEAN,22.3,Storchova_Horak_2018
Birds,Buteo buteo,BillM_MEAN,21.6,Storchova_Horak_2018
Birds,Buteo buteo,BillF_MEAN,23,Storchova_Horak_2018
Birds,Buteo buteo,TarsusU_MEAN,75.75,Storchova_Horak_2018
Birds,Buteo buteo,TarsusM_MEAN,75,Storchova_Horak_2018
Birds,Buteo buteo,TarsusF_MEAN,76.5,Storchova_Horak_2018
Birds,Buteo buteo,WeightU_MEAN,806.5,Storchova_Horak_2018
Birds,Buteo buteo,WeightM_MEAN,732,Storchova_Horak_2018
Birds,Buteo buteo,WeightF_MEAN,881,Storchova_Horak_2018
Birds,Buteo buteo,Sexual dimorphism,0,Storchova_Horak_2018
Birds,Buteo buteo,Clutch_MIN,2,Storchova_Horak_2018
Birds,Buteo buteo,Clutch_MAX,4,Storchova_Horak_2018
Birds,Buteo buteo,Clutch_MEAN,3,Storchova_Horak_2018
Birds,Buteo buteo,Broods per year,1,Storchova_Horak_2018
Birds,Buteo buteo,EggL_MEAN,55,Storchova_Horak_2018
Birds,Buteo buteo,EggW_MEAN,44,Storchova_Horak_2018
Birds,Buteo buteo,Egg_MASS,53,Storchova_Horak_2018
Birds,Buteo buteo,Young,SA,Storchova_Horak_2018
Birds,Buteo buteo,Association during nesting,S,Storchova_Horak_2018
Birds,Buteo buteo,Nest type,OA,Storchova_Horak_2018
Birds,Buteo buteo,Nest building,B,Storchova_Horak_2018
Birds,Buteo buteo,Mating system,M,Storchova_Horak_2018
Birds,Buteo buteo,Incubation period,33,Storchova_Horak_2018
Birds,Buteo buteo,Incubation sex,B,Storchova_Horak_2018
Birds,Buteo buteo,Hatching,AS,Storchova_Horak_2018
Birds,Buteo buteo,Eggshells,NA,Storchova_Horak_2018
Birds,Buteo buteo,Nestling period,42,Storchova_Horak_2018
Birds,Buteo buteo,Fledging period,53,Storchova_Horak_2018
Birds,Buteo buteo,Parental feeding,NA,Storchova_Horak_2018
Birds,Buteo buteo,Age of independence,100,Storchova_Horak_2018
Birds,Buteo buteo,Feeding independence,100,Storchova_Horak_2018
Birds,Buteo buteo,Age of first breeding,3,Storchova_Horak_2018
Birds,Buteo buteo,Life span,29,Storchova_Horak_2018
Birds,Buteo buteo,Post-fledging mortality,62,Storchova_Horak_2018
Birds,Buteo buteo,Mortality of adults,30,Storchova_Horak_2018
Birds,Buteo buteo,Association outside the breeding season,SO,Storchova_Horak_2018
Birds,Buteo buteo,Territoriality,1,Storchova_Horak_2018
Birds,Buteo buteo,Sedentary,1,Storchova_Horak_2018
Birds,Buteo buteo,Facultative migrant,0,Storchova_Horak_2018
Birds,Buteo buteo,Short distance migrant,1,Storchova_Horak_2018
Birds,Buteo buteo,Long distance migrant,0,Storchova_Horak_2018
Birds,Caprimulgus europaeus,TailF_MEAN,136,Storchova_Horak_2018
Birds,Caprimulgus europaeus,BillU_MEAN,8.85,Storchova_Horak_2018
Birds,Caprimulgus europaeus,BillM_MEAN,8.8,Storchova_Horak_2018
Birds,Caprimulgus europaeus,BillF_MEAN,8.9,Storchova_Horak_2018
Birds,Caprimulgus europaeus,TarsusU_MEAN,17,Storchova_Horak_2018
Birds,Caprimulgus europaeus,TarsusM_MEAN,16.8,Storchova_Horak_2018
Birds,Caprimulgus europaeus,TarsusF_MEAN,17.2,Storchova_Horak_2018
Birds,Caprimulgus europaeus,WeightU_MEAN,71.5,Storchova_Horak_2018
Birds,Caprimulgus europaeus,WeightM_MEAN,68,Storchova_Horak_2018
Birds,Caprimulgus europaeus,WeightF_MEAN,75,Storchova_Horak_2018
Birds,Caprimulgus europaeus,Sexual dimorphism,1,Storchova_Horak_2018
Birds,Caprimulgus europaeus,Clutch_MIN,2,Storchova_Horak_2018
Birds,Caprimulgus europaeus,Clutch_MAX,3,Storchova_Horak_2018
Birds,Caprimulgus europaeus,Clutch_MEAN,2,Storchova_Horak_2018
Birds,Caprimulgus europaeus,Broods per year,1.5,Storchova_Horak_2018
Birds,Caprimulgus europaeus,EggL_MEAN,32,Storchova_Horak_2018
Birds,Caprimulgus europaeus,EggW_MEAN,22,Storchova_Horak_2018
Birds,Caprimulgus europaeus,Egg_MASS,8.1,Storchova_Horak_2018
Birds,Caprimulgus europaeus,Young,SA,Storchova_Horak_2018
Birds,Caprimulgus europaeus,Association during nesting,S,Storchova_Horak_2018
Birds,Caprimulgus europaeus,Nest type,G,Storchova_Horak_2018
Birds,Caprimulgus europaeus,Nest building,N,Storchova_Horak_2018
Birds,Caprimulgus europaeus,Mating system,M,Storchova_Horak_2018
Birds,Caprimulgus europaeus,Incubation period,18,Storchova_Horak_2018
Birds,Caprimulgus europaeus,Incubation sex,F,Storchova_Horak_2018
Birds,Caprimulgus europaeus,Hatching,AS,Storchova_Horak_2018
Birds,Caprimulgus europaeus,Eggshells,NA,Storchova_Horak_2018
Birds,Caprimulgus europaeus,Nestling period,NA,Storchova_Horak_2018
Birds,Caprimulgus europaeus,Fledging period,17,Storchova_Horak_2018
Birds,Caprimulgus europaeus,Parental feeding,NA,Storchova_Horak_2018
Birds,Caprimulgus europaeus,Age of independence,33,Storchova_Horak_2018
Birds,Caprimulgus europaeus,Feeding independence,33,Storchova_Horak_2018
Birds,Caprimulgus europaeus,Age of first breeding,1,Storchova_Horak_2018
Birds,Caprimulgus europaeus,Life span,12,Storchova_Horak_2018
Birds,Caprimulgus europaeus,Post-fledging mortality,NA,Storchova_Horak_2018
Birds,Caprimulgus europaeus,Mortality of adults,NA,Storchova_Horak_2018
Birds,Caprimulgus europaeus,Association outside the breeding season,SO,Storchova_Horak_2018
Birds,Caprimulgus europaeus,Territoriality,1,Storchova_Horak_2018
Birds,Caprimulgus europaeus,Sedentary,0,Storchova_Horak_2018
Birds,Caprimulgus europaeus,Facultative migrant,0,Storchova_Horak_2018
Birds,Caprimulgus europaeus,Short distance migrant,0,Storchova_Horak_2018
Birds,Caprimulgus europaeus,Long distance migrant,1,Storchova_Horak_2018
Birds,Caprimulgus ruficollis,TailF_MEAN,157,Storchova_Horak_2018
Birds,Caprimulgus ruficollis,BillU_MEAN,11.05,Storchova_Horak_2018
Birds,Caprimulgus ruficollis,BillM_MEAN,11.3,Storchova_Horak_2018
Birds,Caprimulgus ruficollis,BillF_MEAN,10.8,Storchova_Horak_2018
Birds,Caprimulgus ruficollis,TarsusU_MEAN,21.45,Storchova_Horak_2018
Birds,Caprimulgus ruficollis,TarsusM_MEAN,21.9,Storchova_Horak_2018
Birds,Caprimulgus ruficollis,TarsusF_MEAN,21,Storchova_Horak_2018
Birds,Caprimulgus ruficollis,WeightU_MEAN,69,Storchova_Horak_2018
Birds,Caprimulgus ruficollis,WeightM_MEAN,69,Storchova_Horak_2018
Birds,Caprimulgus ruficollis,WeightF_MEAN,69,Storchova_Horak_2018
Birds,Caprimulgus ruficollis,Sexual dimorphism,0,Storchova_Horak_2018
Birds,Caprimulgus ruficollis,Clutch_MIN,2,Storchova_Horak_2018
Birds,Caprimulgus ruficollis,Clutch_MAX,3,Storchova_Horak_2018
Birds,Caprimulgus ruficollis,Clutch_MEAN,2,Storchova_Horak_2018
Birds,Caprimulgus ruficollis,Broods per year,2,Storchova_Horak_2018
Birds,Caprimulgus ruficollis,EggL_MEAN,32,Storchova_Horak_2018
Birds,Caprimulgus ruficollis,EggW_MEAN,23,Storchova_Horak_2018
Birds,Caprimulgus ruficollis,Egg_MASS,8,Storchova_Horak_2018
Birds,Caprimulgus ruficollis,Young,SA,Storchova_Horak_2018
Birds,Caprimulgus ruficollis,Association during nesting,S,Storchova_Horak_2018
Birds,Caprimulgus ruficollis,Nest type,G,Storchova_Horak_2018
Birds,Caprimulgus ruficollis,Nest building,N,Storchova_Horak_2018
Birds,Caprimulgus ruficollis,Mating system,M,Storchova_Horak_2018
Birds,Caprimulgus ruficollis,Incubation period,18,Storchova_Horak_2018
Birds,Caprimulgus ruficollis,Incubation sex,F,Storchova_Horak_2018
Birds,Caprimulgus ruficollis,Hatching,AS,Storchova_Horak_2018
Birds,Caprimulgus ruficollis,Eggshells,NA,Storchova_Horak_2018
Birds,Caprimulgus ruficollis,Nestling period,NA,Storchova_Horak_2018
Birds,Caprimulgus ruficollis,Fledging period,18,Storchova_Horak_2018
Birds,Caprimulgus ruficollis,Parental feeding,NA,Storchova_Horak_2018
Birds,Caprimulgus ruficollis,Age of independence,32,Storchova_Horak_2018
Birds,Caprimulgus ruficollis,Feeding independence,32,Storchova_Horak_2018
Birds,Caprimulgus ruficollis,Age of first breeding,1,Storchova_Horak_2018
Birds,Caprimulgus ruficollis,Life span,13,Storchova_Horak_2018
Birds,Caprimulgus ruficollis,Post-fledging mortality,NA,Storchova_Horak_2018
Birds,Caprimulgus ruficollis,Mortality of adults,NA,Storchova_Horak_2018
