Taxon,Species,Trait,Value,Source
Butterflies,Polyommatus icarus,BaskingSite,Gr,Middleton-Welling_et_al_2020
Butterflies,Polyommatus icarus,BaskingSite,Th,Middleton-Welling_et_al_2020
Butterflies,Polyommatus icarus,PupalLoc,Bu,Middleton-Welling_et_al_2020
Butterflies,Polyommatus icarus,PupalLoc,Gl,Middleton-Welling_et_al_2020
Butterflies,Polyommatus icarus,PupalLoc,At,Middleton-Welling_et_al_2020
Butterflies,Polyommatus icarus,MateLocatingLoc,Gr,Middleton-Welling_et_al_2020
Butterflies,Polyommatus icarus,MateLocatingLoc,Ns,Middleton-Welling_et_al_2020
Butterflies,Polyommatus icarus,MateLocatingLoc,Hs,Middleton-Welling_et_al_2020
Butterflies,Polyommatus icarus,MateLocatingLoc,Ps,Middleton-Welling_et_al_2020
Butterflies,Polyommatus icarus,HostPlantType,An,Middleton-Welling_et_al_2020
Butterflies,Polyommatus icarus,HostPlantType,Hp,Middleton-Welling_et_al_2020
Butterflies,Polyommatus icarus,HostPlantType,Wp,Middleton-Welling_et_al_2020
Butterflies,Polyommatus icarus,EggLayingLoc,Sh,Middleton-Welling_et_al_2020
Butterflies,Polyommatus icarus,WingSpan,29.25,Middleton-Welling_et_al_2020
Butterflies,Polyommatus icarus,HostPlantSpec,0.02208,Clarke_2022
Butterflies,Polyommatus iphigenia,WingIndex,-0.032,Middleton-Welling_et_al_2020
Butterflies,Polyommatus iphigenia,VoltinismMax,1,Middleton-Welling_et_al_2020
Butterflies,Polyommatus iphigenia,FlyingPeriodBreadth,3,Middleton-Welling_et_al_2020
Butterflies,Polyommatus iphigenia,FlyingPeriodPosition,7.5,Middleton-Welling_et_al_2020
Butterflies,Polyommatus iphigenia,WingSpan,30,Middleton-Welling_et_al_2020
Butterflies,Polyommatus iphigenia,HostPlantSpec,1,Clarke_2022
Butterflies,Polyommatus orphicus,WingIndex,-0.028,Middleton-Welling_et_al_2020
Butterflies,Polyommatus orphicus,VoltinismMax,1,Middleton-Welling_et_al_2020
Butterflies,Polyommatus orphicus,FlyingPeriodBreadth,4,Middleton-Welling_et_al_2020
Butterflies,Polyommatus orphicus,FlyingPeriodPosition,8,Middleton-Welling_et_al_2020
Butterflies,Polyommatus orphicus,WingSpan,33,Middleton-Welling_et_al_2020
Butterflies,Polyommatus orphicus,HostPlantSpec,1,Clarke_2022
Butterflies,Polyommatus ripartii,EggLayingType,1_Se,Middleton-Welling_et_al_2020
Butterflies,Polyommatus ripartii,WingIndex,-0.033,Middleton-Welling_et_al_2020
Butterflies,Polyommatus ripartii,VoltinismMax,1,Middleton-Welling_et_al_2020
Butterflies,Polyommatus ripartii,FlyingPeriodBreadth,4,Middleton-Welling_et_al_2020
Butterflies,Polyommatus ripartii,FlyingPeriodPosition,8,Middleton-Welling_et_al_2020
Butterflies,Polyommatus ripartii,OverwinteringStage,L,Middleton-Welling_et_al_2020
Butterflies,Polyommatus ripartii,OverwinteringLoc,Ss,Middleton-Welling_et_al_2020
Butterflies,Polyommatus ripartii,BaskingSite,Sh,Middleton-Welling_et_al_2020
Butterflies,Polyommatus ripartii,BaskingSite,Gr,Middleton-Welling_et_al_2020
Butterflies,Polyommatus ripartii,PupalLoc,Bu,Middleton-Welling_et_al_2020
Butterflies,Polyommatus ripartii,HostPlantType,Hp,Middleton-Welling_et_al_2020
Butterflies,Polyommatus ripartii,EggLayingLoc,Sh,Middleton-Welling_et_al_2020
Butterflies,Polyommatus ripartii,WingSpan,31,Middleton-Welling_et_al_2020
Butterflies,Polyommatus ripartii,HostPlantSpec,0.35355,Clarke_2022
Butterflies,Polyommatus thersites,EggLayingType,1_Se,Middleton-Welling_et_al_2020
Butterflies,Polyommatus thersites,WingIndex,-0.040,Middleton-Welling_et_al_2020
Butterflies,Polyommatus thersites,VoltinismMax,3,Middleton-Welling_et_al_2020
Butterflies,Polyommatus thersites,FlyingPeriodBreadth,7,Middleton-Welling_et_al_2020
Butterflies,Polyommatus thersites,FlyingPeriodPosition,7.5,Middleton-Welling_et_al_2020
Butterflies,Polyommatus thersites,OverwinteringStage,L,Middleton-Welling_et_al_2020
Butterflies,Polyommatus thersites,OverwinteringLoc,Ss,Middleton-Welling_et_al_2020
Butterflies,Polyommatus thersites,BaskingSite,Sh,Middleton-Welling_et_al_2020
Butterflies,Polyommatus thersites,BaskingSite,Gr,Middleton-Welling_et_al_2020
Butterflies,Polyommatus thersites,PupalLoc,Gl,Middleton-Welling_et_al_2020
Butterflies,Polyommatus thersites,HostPlantType,Hp,Middleton-Welling_et_al_2020
Butterflies,Polyommatus thersites,EggLayingLoc,Sh,Middleton-Welling_et_al_2020
Butterflies,Polyommatus thersites,WingSpan,29,Middleton-Welling_et_al_2020
Butterflies,Polyommatus thersites,HostPlantSpec,0.1291,Clarke_2022
Butterflies,Pseudochazara amymone,WingIndex,0.040,Middleton-Welling_et_al_2020
Butterflies,Pseudochazara amymone,VoltinismMax,1,Middleton-Welling_et_al_2020
Butterflies,Pseudochazara amymone,FlyingPeriodBreadth,3,Middleton-Welling_et_al_2020
Butterflies,Pseudochazara amymone,FlyingPeriodPosition,7.5,Middleton-Welling_et_al_2020
Butterflies,Pseudochazara amymone,OverwinteringStage,L,Middleton-Welling_et_al_2020
Butterflies,Pseudochazara amymone,BaskingSite,Bg,Middleton-Welling_et_al_2020
Butterflies,Pseudochazara amymone,PupalLoc,Bu,Middleton-Welling_et_al_2020
Butterflies,Pseudochazara amymone,EggLayingLoc,Sh,Middleton-Welling_et_al_2020
Butterflies,Pseudochazara amymone,WingSpan,53,Middleton-Welling_et_al_2020
Butterflies,Pseudochazara amymone,HostPlantSpec,0.5,Clarke_2022
Butterflies,Pseudochazara anthelea,WingIndex,0.032,Middleton-Welling_et_al_2020
Butterflies,Pseudochazara anthelea,VoltinismMax,1,Middleton-Welling_et_al_2020
Butterflies,Pseudochazara anthelea,FlyingPeriodBreadth,5,Middleton-Welling_et_al_2020
Butterflies,Pseudochazara anthelea,FlyingPeriodPosition,7.5,Middleton-Welling_et_al_2020
Butterflies,Pseudochazara anthelea,PupalLoc,Gl,Middleton-Welling_et_al_2020
Butterflies,Pseudochazara anthelea,MateLocatingLoc,Rc,Middleton-Welling_et_al_2020
Butterflies,Pseudochazara anthelea,WingSpan,52.25,Middleton-Welling_et_al_2020
Butterflies,Pseudochazara anthelea,HostPlantSpec,1,Clarke_2022
Butterflies,Pseudochazara anthelea,HostPlantSpec,"0,289",Middleton-Welling_et_al_2020
Butterflies,Pseudochazara orestes,WingIndex,0.058,Middleton-Welling_et_al_2020
Butterflies,Pseudochazara orestes,VoltinismMax,1,Middleton-Welling_et_al_2020
Butterflies,Pseudochazara orestes,FlyingPeriodBreadth,4,Middleton-Welling_et_al_2020
Butterflies,Pseudochazara orestes,FlyingPeriodPosition,8,Middleton-Welling_et_al_2020
Butterflies,Pseudochazara orestes,EggLayingLoc,Bg,Middleton-Welling_et_al_2020
Butterflies,Pseudochazara orestes,EggLayingLoc,Sh,Middleton-Welling_et_al_2020
Butterflies,Pseudochazara orestes,WingSpan,51.75,Middleton-Welling_et_al_2020
Butterflies,Pseudochazara orestes,HostPlantSpec,1,Clarke_2022
Butterflies,Pseudochazara orestes,HostPlantSpec,"0,289",Middleton-Welling_et_al_2020
Butterflies,Pseudophilotes bavius,EggLayingType,1_Se,Middleton-Welling_et_al_2020
Butterflies,Pseudophilotes bavius,WingIndex,-0.047,Middleton-Welling_et_al_2020
Butterflies,Pseudophilotes bavius,VoltinismMax,1,Middleton-Welling_et_al_2020
Butterflies,Pseudophilotes bavius,FlyingPeriodBreadth,3,Middleton-Welling_et_al_2020
Butterflies,Pseudophilotes bavius,FlyingPeriodPosition,5.5,Middleton-Welling_et_al_2020
Butterflies,Pseudophilotes bavius,OverwinteringStage,P,Middleton-Welling_et_al_2020
Butterflies,Pseudophilotes bavius,HostPlantType,Hp,Middleton-Welling_et_al_2020
Butterflies,Pseudophilotes bavius,HostPlantType,Wp,Middleton-Welling_et_al_2020
Butterflies,Pseudophilotes bavius,EggLayingLoc,Sh,Middleton-Welling_et_al_2020
Butterflies,Pseudophilotes bavius,WingSpan,27,Middleton-Welling_et_al_2020
Butterflies,Pseudophilotes bavius,HostPlantSpec,0.40825,Clarke_2022
Butterflies,Pseudophilotes vicrama,WingIndex,-0.062,Middleton-Welling_et_al_2020
Butterflies,Pseudophilotes vicrama,VoltinismMax,2,Middleton-Welling_et_al_2020
Butterflies,Pseudophilotes vicrama,FlyingPeriodBreadth,5,Middleton-Welling_et_al_2020
Butterflies,Pseudophilotes vicrama,FlyingPeriodPosition,6.5,Middleton-Welling_et_al_2020
Butterflies,Pseudophilotes vicrama,OverwinteringStage,L,Middleton-Welling_et_al_2020
Butterflies,Pseudophilotes vicrama,OverwinteringStage,P,Middleton-Welling_et_al_2020
Butterflies,Pseudophilotes vicrama,HostPlantType,Bi,Middleton-Welling_et_al_2020
Butterflies,Pseudophilotes vicrama,HostPlantType,Hp,Middleton-Welling_et_al_2020
Butterflies,Pseudophilotes vicrama,HostPlantType,Wp,Middleton-Welling_et_al_2020
Butterflies,Pseudophilotes vicrama,EggLayingLoc,Sh,Middleton-Welling_et_al_2020
Butterflies,Pseudophilotes vicrama,WingSpan,22.5,Middleton-Welling_et_al_2020
Butterflies,Pseudophilotes vicrama,HostPlantSpec,0.11785,Clarke_2022
Butterflies,Pyrgus alveus,EggLayingType,1_Se,Middleton-Welling_et_al_2020
Butterflies,Pyrgus alveus,WingIndex,-0.038,Middleton-Welling_et_al_2020
Butterflies,Pyrgus alveus,VoltinismMax,1,Middleton-Welling_et_al_2020
Butterflies,Pyrgus alveus,FlyingPeriodBreadth,5,Middleton-Welling_et_al_2020
Butterflies,Pyrgus alveus,FlyingPeriodPosition,7.5,Middleton-Welling_et_al_2020
Butterflies,Pyrgus alveus,OverwinteringStage,L,Middleton-Welling_et_al_2020
Butterflies,Pyrgus alveus,OverwinteringLoc,Su,Middleton-Welling_et_al_2020
Butterflies,Pyrgus alveus,OverwinteringLoc,Ts,Middleton-Welling_et_al_2020
Butterflies,Pyrgus alveus,BaskingSite,Bg,Middleton-Welling_et_al_2020
Butterflies,Pyrgus alveus,BaskingSite,Sh,Middleton-Welling_et_al_2020
Butterflies,Pyrgus alveus,PupalLoc,Gl,Middleton-Welling_et_al_2020
Butterflies,Pyrgus alveus,PupalLoc,Sl,Middleton-Welling_et_al_2020
Butterflies,Pyrgus alveus,HostPlantType,Wp,Middleton-Welling_et_al_2020
Butterflies,Pyrgus alveus,EggLayingLoc,Sh,Middleton-Welling_et_al_2020
Butterflies,Pyrgus alveus,EggLayingLoc,Sb,Middleton-Welling_et_al_2020
Butterflies,Pyrgus alveus,WingSpan,27.75,Middleton-Welling_et_al_2020
Butterflies,Pyrgus alveus,HostPlantSpec,0.1066,Clarke_2022
Butterflies,Pyrgus armoricanus,EggLayingType,1_Se,Middleton-Welling_et_al_2020
Butterflies,Pyrgus armoricanus,WingIndex,-0.049,Middleton-Welling_et_al_2020
Butterflies,Pyrgus armoricanus,VoltinismMax,2,Middleton-Welling_et_al_2020
Butterflies,Pyrgus armoricanus,FlyingPeriodBreadth,8,Middleton-Welling_et_al_2020
Butterflies,Pyrgus armoricanus,FlyingPeriodPosition,7,Middleton-Welling_et_al_2020
Butterflies,Pyrgus armoricanus,OverwinteringStage,L,Middleton-Welling_et_al_2020
Butterflies,Pyrgus armoricanus,OverwinteringLoc,Ss,Middleton-Welling_et_al_2020
Butterflies,Pyrgus armoricanus,OverwinteringLoc,Sb,Middleton-Welling_et_al_2020
Butterflies,Pyrgus armoricanus,BaskingSite,Bg,Middleton-Welling_et_al_2020
Butterflies,Pyrgus armoricanus,BaskingSite,Sh,Middleton-Welling_et_al_2020
Butterflies,Pyrgus armoricanus,BaskingSite,Th,Middleton-Welling_et_al_2020
Butterflies,Pyrgus armoricanus,PupalLoc,Bu,Middleton-Welling_et_al_2020
Butterflies,Pyrgus armoricanus,PupalLoc,Gl,Middleton-Welling_et_al_2020
Butterflies,Pyrgus armoricanus,HostPlantType,Hp,Middleton-Welling_et_al_2020
Butterflies,Pyrgus armoricanus,HostPlantType,Wp,Middleton-Welling_et_al_2020
Butterflies,Pyrgus armoricanus,EggLayingLoc,Sh,Middleton-Welling_et_al_2020
Butterflies,Pyrgus armoricanus,EggLayingLoc,Sb,Middleton-Welling_et_al_2020
Butterflies,Pyrgus armoricanus,WingSpan,26,Middleton-Welling_et_al_2020
Butterflies,Pyrgus armoricanus,HostPlantSpec,0.09449,Clarke_2022
Butterflies,Pyrgus carthami,EggLayingType,2_SeSb,Middleton-Welling_et_al_2020
Butterflies,Pyrgus carthami,WingIndex,-0.031,Middleton-Welling_et_al_2020
Butterflies,Pyrgus carthami,VoltinismMax,1,Middleton-Welling_et_al_2020
Butterflies,Pyrgus carthami,FlyingPeriodBreadth,5,Middleton-Welling_et_al_2020
Butterflies,Pyrgus carthami,FlyingPeriodPosition,7.5,Middleton-Welling_et_al_2020
Butterflies,Pyrgus carthami,OverwinteringStage,L,Middleton-Welling_et_al_2020
Butterflies,Pyrgus carthami,BaskingSite,Bg,Middleton-Welling_et_al_2020
Butterflies,Pyrgus carthami,BaskingSite,Sh,Middleton-Welling_et_al_2020
Butterflies,Pyrgus carthami,PupalLoc,Gl,Middleton-Welling_et_al_2020
Butterflies,Pyrgus carthami,HostPlantType,An,Middleton-Welling_et_al_2020
Butterflies,Pyrgus carthami,HostPlantType,Hp,Middleton-Welling_et_al_2020
Butterflies,Pyrgus carthami,EggLayingLoc,Sh,Middleton-Welling_et_al_2020
Butterflies,Pyrgus carthami,WingSpan,32,Middleton-Welling_et_al_2020
Butterflies,Pyrgus carthami,HostPlantSpec,0.37796,Clarke_2022
Butterflies,Pyrgus cinarae,WingIndex,-0.036,Middleton-Welling_et_al_2020
Butterflies,Pyrgus cinarae,VoltinismMax,1,Middleton-Welling_et_al_2020
Butterflies,Pyrgus cinarae,FlyingPeriodBreadth,5,Middleton-Welling_et_al_2020
Butterflies,Pyrgus cinarae,FlyingPeriodPosition,7.5,Middleton-Welling_et_al_2020
Butterflies,Pyrgus cinarae,OverwinteringStage,L,Middleton-Welling_et_al_2020
Butterflies,Pyrgus cinarae,HostPlantType,Hp,Middleton-Welling_et_al_2020
Butterflies,Pyrgus cinarae,WingSpan,31,Middleton-Welling_et_al_2020
Butterflies,Pyrgus cinarae,HostPlantSpec,0.40825,Clarke_2022
Butterflies,Pyrgus malvae,EggLayingType,1_Se,Middleton-Welling_et_al_2020
Butterflies,Pyrgus malvae,WingIndex,-0.058,Middleton-Welling_et_al_2020
Butterflies,Pyrgus malvae,VoltinismMax,2,Middleton-Welling_et_al_2020
Butterflies,Pyrgus malvae,FlyingPeriodBreadth,7,Middleton-Welling_et_al_2020
Butterflies,Pyrgus malvae,FlyingPeriodPosition,6.5,Middleton-Welling_et_al_2020
Butterflies,Pyrgus malvae,OverwinteringStage,P,Middleton-Welling_et_al_2020
Butterflies,Pyrgus malvae,OverwinteringLoc,Ss,Middleton-Welling_et_al_2020
Butterflies,Pyrgus malvae,BaskingSite,Bg,Middleton-Welling_et_al_2020
Butterflies,Pyrgus malvae,BaskingSite,Sh,Middleton-Welling_et_al_2020
Butterflies,Pyrgus malvae,BaskingSite,Gr,Middleton-Welling_et_al_2020
Butterflies,Pyrgus malvae,PupalLoc,Gl,Middleton-Welling_et_al_2020
Butterflies,Pyrgus malvae,PupalLoc,Gl,Middleton-Welling_et_al_2020
Butterflies,Pyrgus malvae,MateLocatingLoc,Sh,Middleton-Welling_et_al_2020
Butterflies,Pyrgus malvae,MateLocatingLoc,Gr,Middleton-Welling_et_al_2020
Butterflies,Pyrgus malvae,MateLocatingLoc,Sb,Middleton-Welling_et_al_2020
Butterflies,Pyrgus malvae,MateLocatingLoc,Ps,Middleton-Welling_et_al_2020
Butterflies,Pyrgus malvae,HostPlantType,Hp,Middleton-Welling_et_al_2020
Butterflies,Pyrgus malvae,EggLayingLoc,Sh,Middleton-Welling_et_al_2020
Butterflies,Pyrgus malvae,WingSpan,22.5,Middleton-Welling_et_al_2020
Butterflies,Pyrgus malvae,HostPlantSpec,0.03208,Clarke_2022
Butterflies,Pyrgus serratulae,EggLayingType,1_Se,Middleton-Welling_et_al_2020
Butterflies,Pyrgus serratulae,WingIndex,-0.045,Middleton-Welling_et_al_2020
Butterflies,Pyrgus serratulae,VoltinismMax,1,Middleton-Welling_et_al_2020
Butterflies,Pyrgus serratulae,FlyingPeriodBreadth,4,Middleton-Welling_et_al_2020
Butterflies,Pyrgus serratulae,FlyingPeriodPosition,7,Middleton-Welling_et_al_2020
Butterflies,Pyrgus serratulae,OverwinteringStage,L,Middleton-Welling_et_al_2020
Butterflies,Pyrgus serratulae,OverwinteringLoc,Ss,Middleton-Welling_et_al_2020
Butterflies,Pyrgus serratulae,BaskingSite,Bg,Middleton-Welling_et_al_2020
Butterflies,Pyrgus serratulae,BaskingSite,Sh,Middleton-Welling_et_al_2020
Butterflies,Pyrgus serratulae,PupalLoc,Gl,Middleton-Welling_et_al_2020
Butterflies,Pyrgus serratulae,HostPlantType,Hp,Middleton-Welling_et_al_2020
Butterflies,Pyrgus serratulae,EggLayingLoc,Sh,Middleton-Welling_et_al_2020
Butterflies,Pyrgus serratulae,WingSpan,28,Middleton-Welling_et_al_2020
Butterflies,Pyrgus serratulae,HostPlantSpec,0.1291,Clarke_2022
Butterflies,Pyrgus sidae,EggLayingType,1_Se,Middleton-Welling_et_al_2020
Butterflies,Pyrgus sidae,WingIndex,-0.028,Middleton-Welling_et_al_2020
Butterflies,Pyrgus sidae,VoltinismMax,1,Middleton-Welling_et_al_2020
Butterflies,Pyrgus sidae,FlyingPeriodBreadth,5,Middleton-Welling_et_al_2020
Butterflies,Pyrgus sidae,FlyingPeriodPosition,6.5,Middleton-Welling_et_al_2020
Butterflies,Pyrgus sidae,OverwinteringStage,L,Middleton-Welling_et_al_2020
Butterflies,Pyrgus sidae,OverwinteringLoc,Su,Middleton-Welling_et_al_2020
Butterflies,Pyrgus sidae,BaskingSite,Bg,Middleton-Welling_et_al_2020
Butterflies,Pyrgus sidae,BaskingSite,Sh,Middleton-Welling_et_al_2020
Butterflies,Pyrgus sidae,BaskingSite,Gr,Middleton-Welling_et_al_2020
Butterflies,Pyrgus sidae,BaskingSite,Th,Middleton-Welling_et_al_2020
Butterflies,Pyrgus sidae,BaskingSite,Sb,Middleton-Welling_et_al_2020
Butterflies,Pyrgus sidae,PupalLoc,Gl,Middleton-Welling_et_al_2020
Butterflies,Pyrgus sidae,MateLocatingLoc,Sh,Middleton-Welling_et_al_2020
Butterflies,Pyrgus sidae,MateLocatingLoc,Th,Middleton-Welling_et_al_2020
Butterflies,Pyrgus sidae,MateLocatingLoc,Sb,Middleton-Welling_et_al_2020
Butterflies,Pyrgus sidae,MateLocatingLoc,Hs,Middleton-Welling_et_al_2020
Butterflies,Pyrgus sidae,HostPlantType,An,Middleton-Welling_et_al_2020
Butterflies,Pyrgus sidae,HostPlantType,Hp,Middleton-Welling_et_al_2020
Butterflies,Pyrgus sidae,EggLayingLoc,Sh,Middleton-Welling_et_al_2020
Butterflies,Pyrgus sidae,EggLayingLoc,Th,Middleton-Welling_et_al_2020
Butterflies,Pyrgus sidae,WingSpan,35,Middleton-Welling_et_al_2020
Butterflies,Pyrgus sidae,HostPlantSpec,0.25,Clarke_2022
Butterflies,Pyronia bathseba,EggLayingType,1_Se,Middleton-Welling_et_al_2020
Butterflies,Pyronia bathseba,WingIndex,-0.002,Middleton-Welling_et_al_2020
Butterflies,Pyronia bathseba,VoltinismMax,1,Middleton-Welling_et_al_2020
Butterflies,Pyronia bathseba,FlyingPeriodBreadth,5,Middleton-Welling_et_al_2020
Butterflies,Pyronia bathseba,FlyingPeriodPosition,6.5,Middleton-Welling_et_al_2020
Butterflies,Pyronia bathseba,OverwinteringStage,L,Middleton-Welling_et_al_2020
Butterflies,Pyronia bathseba,OverwinteringLoc,Ss,Middleton-Welling_et_al_2020
Butterflies,Pyronia bathseba,OverwinteringLoc,Ts,Middleton-Welling_et_al_2020
Butterflies,Pyronia bathseba,BaskingSite,Bg,Middleton-Welling_et_al_2020
Butterflies,Pyronia bathseba,BaskingSite,Sh,Middleton-Welling_et_al_2020
Butterflies,Pyronia bathseba,PupalLoc,Gl,Middleton-Welling_et_al_2020
Butterflies,Pyronia bathseba,HostPlantType,Hp,Middleton-Welling_et_al_2020
Butterflies,Pyronia bathseba,EggLayingLoc,Sh,Middleton-Welling_et_al_2020
Butterflies,Pyronia bathseba,EggLayingLoc,Th,Middleton-Welling_et_al_2020
Butterflies,Pyronia bathseba,EggLayingLoc,Sb,Middleton-Welling_et_al_2020
Butterflies,Pyronia bathseba,WingSpan,37,Middleton-Welling_et_al_2020
Butterflies,Pyronia bathseba,HostPlantSpec,0.40825,Clarke_2022
Butterflies,Pyronia cecilia,EggLayingType,1_Se,Middleton-Welling_et_al_2020
Butterflies,Pyronia cecilia,WingIndex,-0.024,Middleton-Welling_et_al_2020
Butterflies,Pyronia cecilia,VoltinismMax,1,Middleton-Welling_et_al_2020
Butterflies,Pyronia cecilia,FlyingPeriodBreadth,4,Middleton-Welling_et_al_2020
Butterflies,Pyronia cecilia,FlyingPeriodPosition,7,Middleton-Welling_et_al_2020
Butterflies,Pyronia cecilia,OverwinteringStage,L,Middleton-Welling_et_al_2020
Butterflies,Pyronia cecilia,OverwinteringLoc,Ss,Middleton-Welling_et_al_2020
Butterflies,Pyronia cecilia,BaskingSite,Sh,Middleton-Welling_et_al_2020
Butterflies,Pyronia cecilia,PupalLoc,Gl,Middleton-Welling_et_al_2020
Butterflies,Pyronia cecilia,HostPlantType,Hp,Middleton-Welling_et_al_2020
Butterflies,Pyronia cecilia,EggLayingLoc,Sh,Middleton-Welling_et_al_2020
Butterflies,Pyronia cecilia,EggLayingLoc,Th,Middleton-Welling_et_al_2020
Butterflies,Pyronia cecilia,WingSpan,31,Middleton-Welling_et_al_2020
Butterflies,Pyronia cecilia,HostPlantSpec,0.14907,Clarke_2022
Butterflies,Pyronia tithonus,EggLayingType,1_Se,Middleton-Welling_et_al_2020
Butterflies,Pyronia tithonus,WingIndex,-0.007,Middleton-Welling_et_al_2020
Butterflies,Pyronia tithonus,VoltinismMax,1,Middleton-Welling_et_al_2020
Butterflies,Pyronia tithonus,FlyingPeriodBreadth,5,Middleton-Welling_et_al_2020
Butterflies,Pyronia tithonus,FlyingPeriodPosition,7.5,Middleton-Welling_et_al_2020
Butterflies,Pyronia tithonus,OverwinteringStage,L,Middleton-Welling_et_al_2020
Butterflies,Pyronia tithonus,OverwinteringLoc,Ss,Middleton-Welling_et_al_2020
Butterflies,Pyronia tithonus,BaskingSite,Sh,Middleton-Welling_et_al_2020
Butterflies,Pyronia tithonus,BaskingSite,Gr,Middleton-Welling_et_al_2020
Butterflies,Pyronia tithonus,BaskingSite,Th,Middleton-Welling_et_al_2020
Butterflies,Pyronia tithonus,BaskingSite,Sb,Middleton-Welling_et_al_2020
Butterflies,Pyronia tithonus,PupalLoc,Gl,Middleton-Welling_et_al_2020
Butterflies,Pyronia tithonus,MateLocatingLoc,Sh,Middleton-Welling_et_al_2020
Butterflies,Pyronia tithonus,MateLocatingLoc,Gr,Middleton-Welling_et_al_2020
Butterflies,Pyronia tithonus,MateLocatingLoc,Th,Middleton-Welling_et_al_2020
Butterflies,Pyronia tithonus,MateLocatingLoc,Sb,Middleton-Welling_et_al_2020
Butterflies,Pyronia tithonus,MateLocatingLoc,Hs,Middleton-Welling_et_al_2020
Butterflies,Pyronia tithonus,MateLocatingLoc,Ps,Middleton-Welling_et_al_2020
Butterflies,Pyronia tithonus,HostPlantType,An,Middleton-Welling_et_al_2020
Butterflies,Pyronia tithonus,HostPlantType,Hp,Middleton-Welling_et_al_2020
Butterflies,Pyronia tithonus,EggLayingLoc,Sh,Middleton-Welling_et_al_2020
